date,course,race_name,race_time,horse,horse_norm,market_odds,market_odds_fractional,source_file
2026-06-06,Emerald Downs,Claiming 6f,20:31,Mojave,mojave,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Emerald Downs,Claiming 6f,20:31,Nation Of Faith,nation of faith,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Emerald Downs,Claiming 6f,20:31,Blackjack And Beer,blackjack and beer,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Emerald Downs,Claiming 6f,20:31,Stephen James,stephen james,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Nine Part,nine part,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Clear As A Bele,clear as a bele,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,El Dinero,el dinero,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Hi Yah,hi yah,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Max Got Excited,max got excited,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Strong Promise,strong promise,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Tiz Mary's Comet,tiz mary's comet,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,Ragtime Wine,ragtime wine,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Evangeline Downs,Stakes 5.5f,22:34,F T W Slam,f t w slam,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Tuff Heart,tuff heart,2.5,3/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Incorporated,incorporated,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Nine Oh One,nine oh one,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Larry,larry,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Lookn' To Party,lookn' to party,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Averyz Day,averyz day,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Maiden Claiming 6f,14:30,Unconnected,unconnected,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Freedom Attack,freedom attack,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Last Gasp,last gasp,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Looks Lucky To Me,looks lucky to me,1.8,4/5,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Some Of It,some of it,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Candy Looker,candy looker,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Her Name Was Lola,her name was lola,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,14:55,Goodbye Indy,goodbye indy,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Instastar,instastar,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Gonna Pick Domenic,gonna pick domenic,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Truist,truist,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Recause,recause,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Ima Chunky Monkey,ima chunky monkey,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Grace Met Cupid,grace met cupid,2.0,1/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:20,Splendor Glow,splendor glow,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Joyzella,joyzella,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Girls Knicks Now,girls knicks now,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Epic Moment,epic moment,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Nandina,nandina,2.2,6/5,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Look N Mighty Fine,look n mighty fine,2.4,7/5,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 6f,15:45,Fear The Queen,fear the queen,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Lily's Woofy,lily's woofy,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Reba Attack,reba attack,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Lil Bit Tipsey,lil bit tipsey,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Ghaly Posse,ghaly posse,2.4,7/5,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Grazen Gator,grazen gator,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,What's Crackin,what's crackin,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Claiming 5.5f,16:10,Racetothefinish,racetothefinish,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Brown Reserve,brown reserve,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Cool Memory,cool memory,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Redfield,redfield,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Mcmoney,mcmoney,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Category Ten,category ten,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,American Cause,american cause,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 8.3f,16:35,Swiss Guard,swiss guard,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Gogh,gogh,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Baby I'm Hammered,baby i'm hammered,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Move In Silence,move in silence,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Harley'srunawaykid,harley'srunawaykid,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Tower Grove Park,tower grove park,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Illini Red,illini red,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Chef Ray Wiley,chef ray wiley,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Last Return,last return,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Dream Gold,dream gold,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Stance,stance,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Somethintobelieven,somethintobelieven,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Fairmount Park,Allowance Optional Claiming 6f,17:00,Senor Ruben,senor ruben,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Dancethebigdance N,dancethebigdance n,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Zoes Precious Rn,zoes precious rn,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Ruff Dude's Jena,ruff dude's jena,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Daisy Duke Hanover,daisy duke hanover,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Platinum Shark,platinum shark,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,14:45,Rolandpeg,rolandpeg,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Plus One,plus one,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Dark As Night,dark as night,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Edelman,edelman,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,The Shining,the shining,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Prophet Blue Chip,prophet blue chip,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Duncans Ranger,duncans ranger,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Lenwoods Real Deal,lenwoods real deal,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,15:07,Midnight Macneill,midnight macneill,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Broadway Giant,broadway giant,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Captain Suzuki,captain suzuki,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Midnight Zette,midnight zette,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Power Mitt,power mitt,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Romeo Reigns,romeo reigns,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,J S Peyton,j s peyton,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:29,Nice Guy Eddie,nice guy eddie,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Little Macabee,little macabee,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Ghetto Boy,ghetto boy,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Wariner,wariner,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Dusty Lane Darby,dusty lane darby,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Storm Bringer,storm bringer,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Matt So Sure,matt so sure,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,High Gear No Fear,high gear no fear,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,15:51,Weslynn Crown,weslynn crown,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Rollin Doubles,rollin doubles,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Soho Leviathan A,soho leviathan a,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Baywood Shadow,baywood shadow,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Etbauer,etbauer,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,When Urhot Urhot,when urhot urhot,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Techtopia Hanover,techtopia hanover,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Terror Hall,terror hall,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:13,Stub N Bugs,stub n bugs,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Nasa,nasa,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Starlit Thiswanman,starlit thiswanman,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Foxy Trottin Stick,foxy trottin stick,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Amalie Hanover,amalie hanover,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Pax Hanover,pax hanover,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Dynamical Tad,dynamical tad,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Trot 1m,16:35,Maplewood Slugger,maplewood slugger,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Family Jewel,family jewel,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Odds On King Cobra,odds on king cobra,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Delightful Virgin,delightful virgin,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Bella Rocks,bella rocks,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Rojas Blue Chip,rojas blue chip,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,16:57,Orrsterror,orrsterror,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Hippo Hanover,hippo hanover,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Readyfortheladys,readyfortheladys,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Fox Valley Ren,fox valley ren,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,St Lads Thriller,st lads thriller,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Bettor Be Oscar A,bettor be oscar a,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Gotafoolishdesire,gotafoolishdesire,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Aintnobettor A,aintnobettor a,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:19,Declan Seelster,declan seelster,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Shesinqredible Deo,shesinqredible deo,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Dedication,dedication,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Java,java,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Hungry Lady,hungry lady,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Roddys Filly,roddys filly,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,17:41,Star Crunch,star crunch,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Urania Blue Chip,urania blue chip,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Famous Fast Words,famous fast words,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Scarlet Moon,scarlet moon,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Mystic Moment,mystic moment,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Dreamfair Fantasy,dreamfair fantasy,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Twin B High Tech,twin b high tech,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Kitalpha,kitalpha,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Cumberland,Pace 1m,18:03,Commander Cathy N,commander cathy n,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Street Moment,street moment,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Van Cleef,van cleef,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Wine Money,wine money,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Ching Ching,ching ching,51.0,50/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Sir Gar D'lyon,sir gar d'lyon,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Friday Night Light,friday night light,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Valued Effort,valued effort,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Dew,dew,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Kissintheladies,kissintheladies,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Flying Ash,flying ash,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Fanti,fanti,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Iron (Fr),iron (fr),2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Don't Go Astray,don't go astray,31.0,30/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 5.5f,12:50,Bleu Martini,bleu martini,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Touch Of Honor,touch of honor,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Sass Sass,sass sass,3.5,5/2,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Pardon My Dolly,pardon my dolly,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Silver Magic,silver magic,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Goddess Of Beauty,goddess of beauty,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,X Ten Doe,x ten doe,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Special Weight 5f,13:25,Elegante Miz,elegante miz,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Dark Fury,dark fury,4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,My Sweet Adaline,my sweet adaline,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Fully Entitled,fully entitled,2.2,6/5,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Sweet Sash,sweet sash,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Mario's Sweet Girl,mario's sweet girl,16.0,15/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Geaux Amy,geaux amy,13.0,12/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Brenna,brenna,4.5,7/2,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 7f,14:02,Mamuka,mamuka,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Loud Applause,loud applause,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Grand Joker,grand joker,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Il Vagabundo,il vagabundo,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Araucano,araucano,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Nano Man,nano man,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Messagefromtheking,messagefromtheking,3.0,2/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Iron The Money,iron the money,2.8,9/5,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 5f,14:39,Lodato,lodato,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Thirtyseven Rubies,thirtyseven rubies,11.0,10/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Mo Town Soul,mo town soul,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Basilica Light,basilica light,5.5,9/2,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Lunetta Jak,lunetta jak,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Beautiful Emma,beautiful emma,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Megowan Street,megowan street,5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Decisive Maiara,decisive maiara,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Maiden Claiming 8.3f,15:09,Del Mar Sunrise (Ire),del mar sunrise (ire),4.0,3/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,David Pepperman,david pepperman,9.0,8/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,Camigol,camigol,6.0,5/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,Techno Music,techno music,7.0,6/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,Malcolm X (Per),malcolm x (per),5.0,4/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,Deep Star,deep star,21.0,20/1,us_racecards_2026-06-06.json
2026-06-06,Gulfstream Park,Claiming 8.3f,15:39,Hands Of Time,hands of time,3.0,2/1,us_racecards_2026-06-06.json
